timestamp,open,high,low,close,volume_btc,volume_usd
2023-01-01 03:00:00,19800.728428775474,19837.485002989622,19796.97927490655,19823.095191511336,4.036979924440705,80025.43732840834
2023-01-01 03:01:00,19832.011796163722,19853.991901915397,19793.602423053308,19803.624109047803,5.170838576095789,102401.34348956497
2023-01-01 03:02:00,19789.15391834291,19803.448278623044,19780.705672559994,19793.63381772093,7.042252575466616,139391.76873068832
2023-01-01 03:03:00,19735.60929343985,19763.816417831928,19723.372678139072,19750.34456034321,1.717317328938909,33917.60896599171
2023-01-01 03:04:00,19759.73291420201,19783.294658296945,19748.99467730747,19772.110120804904,4.112844183919126,81319.60811416093
2023-01-01 03:05:00,19748.55977493572,19750.884355214064,19735.88714711815,19735.97509966797,3.35632513407732,66240.34927253974
2023-01-01 03:06:00,19784.259799640324,19854.050353367493,19768.865350861288,19842.541983955693,3.4422173893785866,68302.34306664696
2023-01-01 03:07:00,19807.921680869,19818.623116259256,19770.478340189966,19782.37998962238,3.353781902332865,66345.78799426735
2023-01-01 03:08:00,19804.280235236158,19816.094675620483,19780.181453512443,19782.616466302836,5.136340710960874,101610.25832519619
2023-01-01 03:09:00,19761.940549332736,19779.5055632781,19738.932578205822,19766.612450957968,6.046350905674679,119515.87509497009
2023-01-01 03:10:00,19686.198188098442,19744.98852615504,19673.751442979206,19728.53424919772,5.696649917779051,112386.55300859339
2023-01-01 03:11:00,19663.87244049509,19669.700979196376,19644.60357416598,19647.14854348101,5.3713364151183125,105531.44442483826
2023-01-01 03:12:00,19706.692380211265,19706.953141854407,19701.042460942816,19701.375812898325,6.243488975651286,123005.32269299359
2023-01-01 03:13:00,19717.397067417776,19742.571757785074,19710.40634711763,19738.94294087809,9.760652267020777,192664.95816447548
2023-01-01 03:14:00,19655.110128482178,19683.260483452246,19643.58315114768,19654.752885384423,5.271782828627774,103615.58876209181
2023-01-01 03:15:00,19663.769174774738,19689.594563956765,19651.8496538977,19657.07709768413,7.042276805626548,138430.57811143377
2023-01-01 03:16:00,19683.035043761178,19698.4583916322,19679.482623119144,19694.347701798913,6.9283668691423745,136449.66612651385
2023-01-01 03:17:00,19638.84217195112,19646.883098004368,19620.460353742837,19644.292531755713,8.555588326061233,168068.47985842105
2023-01-01 03:18:00,19646.5284272484,19685.80543782258,19630.509490720196,19667.137202961134,6.121037729900144,120383.2888584479
2023-01-01 03:19:00,19649.438863170697,19710.442824994825,19640.365284823358,19675.268240952006,3.3113676380521313,65152.04652308336
2023-01-01 03:20:00,19592.290348279166,19606.10581755795,19588.459304779983,19598.430409479275,5.609763842043757,109942.56627190766
2023-01-01 03:21:00,19610.17971629658,19621.821129907843,19570.32810636987,19616.014370804147,5.502277486835095,107932.75425390936
2023-01-01 03:22:00,19638.218942614993,19647.545812942477,19637.65052875825,19642.501162260716,6.6303652175755525,130236.95649244082
2023-01-01 03:23:00,19692.371504773757,19704.756414767453,19688.753449221622,19702.154115906742,3.2532066610011574,64095.17900593918
2023-01-01 03:24:00,19745.0616073755,19767.8720421096,19735.784172099688,19746.16502013293,7.532642147919237,148740.7948904218
2023-01-01 03:25:00,19676.178138977648,19686.280022113555,19664.85244015274,19676.165969331203,5.01047429828024,98586.9238780303
2023-01-01 03:26:00,19629.286886981892,19667.589958427867,19618.563986469384,19653.219429398436,6.6787585078634635,131259.10647100233
2023-01-01 03:27:00,19655.038650342325,19686.06777802659,19648.48627958444,19685.360973949428,5.619346316147266,110618.86067099187
2023-01-01 03:28:00,19680.727947887935,19701.71854358012,19635.00852527375,19650.576888995267,5.245181556640004,103070.84347549429
2023-01-01 03:29:00,19706.48033220324,19737.87621076524,19691.14585449273,19706.68075523805,5.467712820967541,107750.47102412938
2023-01-01 03:30:00,19899.116906735973,19922.058022584446,19878.53820721553,19885.34301806707,6.343984022762446,126152.29839376824
2023-01-01 03:31:00,19927.66143227063,19933.05791783312,19920.32011899312,19921.44200294091,8.917309588142839,177645.66578245643
2023-01-01 03:32:00,19984.43971427966,19992.96658416483,19975.10968399124,19992.490038474367,0.9652452303420915,19297.65565229916
2023-01-01 03:33:00,20032.13980245432,20048.68102459851,20021.232264128765,20045.52856988517,6.08000589784811,121876.93193038463
2023-01-01 03:34:00,20064.70936501961,20070.238018620712,20054.63382342541,20062.466836147385,5.087935592001494,102076.53907898389
2023-01-01 03:35:00,20048.945902787593,20079.121726419235,19991.203546026434,20010.679096093136,4.645786865590791,92965.3501161817
2023-01-01 03:36:00,20086.894363812255,20099.237917676903,20053.626061174476,20067.59345220073,0.273443553744932,5487.354068678296
2023-01-01 03:37:00,20048.253103085375,20080.10038833112,20016.273348342867,20066.183096489378,6.160415362510035,123616.02261455235
2023-01-01 03:38:00,20036.412172748376,20036.440866788693,19951.16418397364,19981.603644307677,4.750058726237373,94913.79075486017
2023-01-01 03:39:00,20012.14399535692,20036.80663106735,20010.72269816219,20035.89253839056,3.3311430646472537,66742.42447327737
2023-01-01 03:40:00,20016.237702326238,20044.311865368378,19999.04514556235,20026.662302139128,5.084959945434971,101834.77564712997
2023-01-01 03:41:00,20131.970630659915,20180.232108030887,20125.964209752285,20158.294152290517,4.4144195378702396,88987.16755600665
2023-01-01 03:42:00,20038.607371030328,20042.2006128836,20019.43668981924,20034.63598729271,1.515213665963684,30356.754240553735
2023-01-01 03:43:00,20072.920380549054,20084.908421337685,20029.052597096746,20031.692272068598,5.176369438316251,103691.43967489172
2023-01-01 03:44:00,19992.284586989572,20006.350210251952,19973.002988511944,20000.891839819702,6.160147059400028,123208.43505244335
2023-01-01 03:45:00,19968.6879937001,19994.292613263016,19915.695720884916,19994.181056180867,3.901533170638547,78007.9606104425
2023-01-01 03:46:00,20023.135523548466,20044.69378379859,20019.104821857407,20041.629959658734,5.5234256653702465,110698.4532950323
2023-01-01 03:47:00,20026.34952450324,20036.669656725913,20008.9097572032,20013.09569483348,5.216223949120328,104392.78905942733
